"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance"
"CHD8",1548.90403044877,0.0273190361959619,0.0476855989264663,0.572899089263602,0.566713021277519,0.713156678529077,"NS"
"CHD9",1074.93020590205,0.0305084526841311,0.0835126925525108,0.365315160506268,0.714876162859112,0.825687995725907,"NS"
"CHDH",490.489561908631,-0.0832408333483543,0.131887172504443,-0.631151853267234,0.527941239393191,0.682156492765591,"NS"
"CHEK1",155.740409943317,0.285924450278371,0.100626543963999,2.8414416218117,0.00449100735091017,0.0234736016085577,"NS"
"CHEK2",147.949172161484,0.0683060258423761,0.101440777397086,0.673358659062662,0.50071914265969,0.660031660859328,"NS"
"CHERP",1182.5382202174,-0.109032320214145,0.0584332183838582,-1.86593042844043,0.0620510997538352,0.156273125619197,"NS"
"CHFR",557.582516181955,-0.169300859485745,0.0673049228468909,-2.51543055581358,0.0118887095962108,0.0468732153847382,"NS"
"CHGA",4724.20990701388,-1.00541035835479,0.32750097419699,-3.06994616067932,0.00214097361799041,0.0135326287415466,"Down in DECEASED"
"CHGB",5823.54914313977,-1.04758467709317,0.31736534094439,-3.30087927678508,0.000963823445978608,0.00753930966902316,"Down in DECEASED"
"CHI3L1",715.271081559077,-0.325281571044533,0.22619611645031,-1.43805108659321,0.150419559603865,0.290231360298961,"NS"
"CHI3L2",81.3918527231808,-0.967455756003729,0.240031302460881,-4.03053995910137,5.56488670637598e-05,0.000838061170389411,"NS"
"CHIC1",307.49527290622,-0.102106587011384,0.072696319370024,-1.40456336574156,0.160151156691054,0.302908631784207,"NS"
"CHIC2",329.369444252164,0.0895511103184995,0.0574748103576672,1.55809318484429,0.119211160019657,0.247005408157864,"NS"
"CHID1",1797.10694139747,-0.240817926357204,0.0847502882738576,-2.84149979029025,0.00449018814977254,0.0234736016085577,"NS"
"CHIT1",438.438999446754,-0.224742433308992,0.31672553405703,-0.709581038289525,0.477963981592198,0.63882401801387,"NS"
"CHKA",939.80682794034,0.0455440893657035,0.0942255520807977,0.483351791100675,0.628845972162904,0.763993868408216,"NS"
"CHKB",322.442691825688,0.00337244101985957,0.0853486359998876,0.0395137072824927,0.968480825220847,0.982352290446972,"NS"
"CHKB-CPT1B",532.097766845544,-0.331897338806022,0.139769885052326,-2.37459835272647,0.0175680551400469,0.0627881043963731,"NS"
"CHL1",184.344077184974,-0.618751199249729,0.228733024698404,-2.70512401987244,0.00682788926013152,0.0314707800272495,"NS"
"CHM",476.665141156277,0.0146946368149805,0.0814389566885409,0.180437439433063,0.856809164230116,0.918133006395739,"NS"
"CHML",364.485349016108,0.263009914470466,0.102138378630437,2.57503514347044,0.0100229902055024,0.0414349737539395,"NS"
"CHMP1A",2878.99521261005,0.0131988167022813,0.0680281726792156,0.194019862396125,0.846160329471199,0.911474793755369,"NS"
"CHMP1B",2006.19884339036,0.15107482245556,0.0686212780560633,2.20157401224926,0.0276954133180475,0.0872545652704557,"NS"
"CHMP2A",2842.99447666209,-0.0319637664477761,0.0853467964318054,-0.374516300366542,0.708020231613155,0.821206733314708,"NS"
"CHMP2B",1401.92674805164,0.285795439496348,0.0691832599762148,4.13099121947426,3.61202379930679e-05,0.000600472655490584,"NS"
"CHMP4A",1184.8627592187,0.0021831032668614,0.0643943921844818,0.0339020711711524,0.972955241583292,0.984367111107762,"NS"
"CHMP4B",5119.18165284517,0.0902407302576195,0.0678552444897157,1.3299005984909,0.183551024218126,0.333893996354719,"NS"
"CHMP4C",588.830445369084,0.474826513508121,0.114658628870108,4.14121918417525,3.45464638934911e-05,0.00057937228329897,"NS"
"CHMP5",1661.7691513219,0.121776778476204,0.0664984258429088,1.83127310056753,0.0670597905357672,0.164669516561307,"NS"
"CHMP6",540.905061682115,-0.1617885890564,0.0786803336646785,-2.05627736336139,0.0397557889441031,0.113532083737471,"NS"
"CHMP7",1140.59133480513,-0.155342543486347,0.064479366652763,-2.40918221673771,0.0159883131321821,0.0586112555776256,"NS"
"CHN1",370.311172643371,-0.28721590802343,0.133996700693935,-2.14345507416236,0.0320765748310218,0.0965964106281368,"NS"
"CHN2",297.499323903441,-0.153794493306444,0.133723071057411,-1.15009692860267,0.250103951269773,0.41321207618606,"NS"
"CHODL",10.8871456019547,-0.540091931529151,0.206760673971748,-2.61215985203719,0.00899721745964388,0.0384473368844812,"NS"
"CHORDC1",443.686652757269,0.105397140318812,0.0863559465536323,1.2204966134365,0.222276672563874,0.38049019937131,"NS"
"CHP",3608.88877037686,0.202954422124513,0.0825585325392136,2.45830946702104,0.0139592826662577,0.0527066807264237,"NS"
"CHP2",29.9634405056486,-0.269820313980891,0.447440660941671,-0.60303038488508,0.546488475922255,0.697455471989672,"NS"
"CHPF2",2142.10887523613,-0.129833708423202,0.0695011139379725,-1.86808097117802,0.0617507854786877,0.155791763629228,"NS"
"CHPF",5552.35154867415,-0.104204706767416,0.113197975950934,-0.920552738615963,0.357283986615883,0.525266051586139,"NS"
"CHPT1",985.216024432282,0.154524247010246,0.113763555282135,1.35829305463445,0.174370713240671,0.321901916659282,"NS"
"CHRAC1",808.104165450871,0.175179575489439,0.0701546062274957,2.49705022819701,0.0125231217039482,0.048679548907311,"NS"
"CHRD",279.387578809336,-0.209710588477148,0.122571104108028,-1.71093007608319,0.0870940217105556,0.198216576841642,"NS"
"CHRDL1",572.525043858506,-0.587610283898493,0.276353948403102,-2.1262959595619,0.0334786242715434,0.099702557567279,"NS"
"CHRDL2",138.027217468223,-0.560250008281574,0.305413601622533,-1.83439769972655,0.0665949808286061,0.163931261749313,"NS"
"CHRFAM7A",54.0935936815427,0.0231070223137482,0.144240732621856,0.160197621668533,0.872725402833692,0.927027113692389,"NS"
"CHRM1",8.03432694844939,0.0594788796952195,0.257744946781949,0.230766424086437,0.817496266930605,0.893898682159869,"NS"
"CHRM2",1.69185904954756,0.101325638686671,0.551251209466121,0.183810279137171,0.854162291951457,0.91657840348814,"NS"
"CHRM3",39.5840257927625,-0.505653950078578,0.226190558531736,-2.23552191285487,0.025383104669923,0.0819911151222583,"NS"
"CHRM4",8.02702238132227,-0.6025026277984,0.20167479733509,-2.98749588823099,0.00281273078342642,0.0165791356986611,"NS"
"CHRNA10",12.3370526266022,-0.450771965070721,0.137419882683311,-3.28025287366561,0.00103714081557506,0.00796723292287652,"NS"
"CHRNA1",22.3320694241249,-0.0798881390823296,0.234392220758575,-0.340831017444963,0.733230798502463,0.83874079516051,"NS"
"CHRNA2",1.82636193495226,-1.33082080665183,0.392370576583434,-3.39174465690051,0.000694491289958705,0.00583577765594968,"Down in DECEASED"
"CHRNA3",82.6958661000611,-0.381754367367148,0.233776383385611,-1.63298944845703,0.102471215864396,0.221990717262911,"NS"
"CHRNA5",157.035945216565,0.0277897783047805,0.172909523592892,0.160718610099293,0.872315031242782,0.926936221916976,"NS"
"CHRNA6",3.69112970574681,-0.112614409180004,0.235249231283674,-0.478702559687468,0.632150244576296,0.766322735425127,"NS"
"CHRNA7",17.4938612332528,0.118968906396523,0.216049928945685,0.550654688835521,0.581870411418326,0.725347048246651,"NS"
"CHRNB1",193.381170166083,0.189393019660083,0.111622562502843,1.69672703630379,0.0897482787440418,0.202258459717587,"NS"
"CHRNB2",73.0818602316418,-1.60492554454087,0.288805671116163,-5.55711229055241,2.74274324915954e-08,1.71401433048755e-06,"Down in DECEASED"
"CHRNB3",2.15477316069563,0.020338877442809,0.434537926755581,0.0468057589234304,0.962668039108841,0.979469054627077,"NS"
"CHRNB4",7.90399071601483,0.0733174731365663,0.173310543899546,0.423041042321477,0.672265316750943,0.795686667500269,"NS"
"CHRNE",27.1947091497394,-0.317313416680722,0.162329775892039,-1.95474560928217,0.0506131038525347,0.13497090441784,"NS"
"CHST10",219.969409187946,-0.394130892370784,0.109913762902126,-3.58581930018847,0.000336021581814427,0.00339749130341978,"NS"
"CHST11",402.128748995887,0.311983640385706,0.138367569828134,2.25474539137472,0.0241493147413912,0.0789288483652027,"NS"
"CHST12",386.189356989285,-0.318135185079747,0.0847041977362654,-3.7558372971112,0.000172762908776761,0.00205431894929478,"NS"
"CHST13",18.1021548219926,-0.546509400578429,0.229775049291159,-2.37845406742105,0.0173854027614533,0.0623696315701583,"NS"
"CHST14",661.450524239144,-0.0694539246181103,0.0718119087703701,-0.967164441209885,0.333461835105696,0.501657617511407,"NS"
"CHST15",1116.28580011327,0.0021407513892164,0.128547889242553,0.0166533375369322,0.986713173243644,0.992110901997072,"NS"
"CHST1",196.457125391952,-0.167710036536704,0.12530040876864,-1.33846360267165,0.180745357566913,0.330122960812613,"NS"
"CHST2",204.320964919155,-0.323162724217317,0.127382548368505,-2.53694660969131,0.0111824006804764,0.0448328122481639,"NS"
"CHST3",866.750970631411,0.184105555609746,0.125258684664013,1.46980272149257,0.141615191877261,0.278939431690625,"NS"
"CHST4",553.945899246207,0.0785300627110546,0.229195164609565,0.342634029146431,0.731873798472163,0.837692182569442,"NS"
"CHST5",27.8526926825363,0.395068533595081,0.274013714119062,1.44178379854163,0.149363374789917,0.288858037782668,"NS"
"CHST6",120.864613326248,0.212197324557894,0.219923042799689,0.964870810518792,0.33460952326488,0.502667810568975,"NS"
"CHST7",116.488753772192,-0.402926685348772,0.116176927701156,-3.46821605048144,0.000523925885687588,0.00471897069423325,"NS"
"CHST8",29.1198136898313,-1.02531839191927,0.252071308166729,-4.06757278079853,4.75053735612577e-05,0.000745979345903351,"Down in DECEASED"
"CHST9",272.93280214729,-0.607846474186706,0.269228660122005,-2.25773316225417,0.0239623004207656,0.0784975071943314,"NS"
"CHSY1",1337.6340288649,0.0547980338373189,0.106405859699176,0.514990753255888,0.606559481559468,0.745754146818609,"NS"
"CHSY3",122.27889190581,0.140024355961703,0.152508705533506,0.91814008565524,0.358545530975529,0.526262225860961,"NS"
"CHTF18",305.28667381934,-0.253140835586963,0.146779109478206,-1.72463803934272,0.0845927236780833,0.194348746483271,"NS"
"CHTF8",1993.24764759522,0.00517739693271068,0.039680859702736,0.130475926466727,0.896189899209917,0.940003710609531,"NS"
"CHUK",523.57708967784,0.00959471153611017,0.0604588049971502,0.1586983324689,0.873906552025914,0.927591240412827,"NS"
"CHURC1",1147.76097363665,-0.0310680815076082,0.0575509200242503,-0.539836400434903,0.589309861564841,0.730843250494298,"NS"
"CIAO1",1565.83328516652,-0.034095431333298,0.0299666158634036,-1.13778050510324,0.255212147325145,0.41874202883473,"NS"
"CIAPIN1",831.705908155042,0.00782306913429302,0.0465657496494642,0.168000498073868,0.866582887242198,0.924152622009408,"NS"
"CIB1",3588.40823138793,0.18985006100921,0.108875894963087,1.74372905107762,0.0812063471423712,0.189028858363081,"NS"
"CIB2",133.925045210506,0.136286198557819,0.109258222353911,1.24737704514685,0.212259279317821,0.368986359366401,"NS"
"CIC",1694.48833807417,-0.134296745135085,0.0558002036679612,-2.40674292040612,0.0160954956182594,0.058939942573023,"NS"
"CIDEA",18.4317467954071,-1.30143826726614,0.629272990604421,-2.06816165113984,0.038624825003421,0.111136427244762,"NS"
"CIDEB",454.886077715328,-0.219250484979393,0.100164759268742,-2.18889843673605,0.0286042227316619,0.0891824664665417,"NS"
"CIDEC",179.651516371624,-0.110656569797303,0.276630630608048,-0.400015607650079,0.689145021152268,0.808379403802197,"NS"
"CIDECP",120.43273253604,-0.0134084435954086,0.0641401802785387,-0.209049047526532,0.834409949994593,0.905080550725796,"NS"
"CIITA",515.374907640026,-0.273746195810513,0.158239179207844,-1.72995207116786,0.083638838798845,0.19290784439017,"NS"
"CILP2",323.747575022807,-0.274209945584225,0.22276292525429,-1.23094965318491,0.218341695095186,0.375518767086668,"NS"
"CILP",931.027680640901,-0.0947266467450673,0.261917038642935,-0.361666607242783,0.717601183703762,0.827161566378964,"NS"
"CINP",448.136099945888,0.0152511117131989,0.0698567093769806,0.218319927308579,0.827179849172575,0.899745938088044,"NS"
"CIR1",823.384858819965,0.068809316100135,0.0438929014019231,1.56766387963408,0.11695959552968,0.243607730720679,"NS"
"CIRBP",6152.83440169351,-0.59167309207387,0.107855212590344,-5.4858089642933,4.11581501889482e-08,2.41353084138822e-06,"NS"
"CIRH1A",770.935485724141,0.101365110404376,0.0542358886485207,1.86896744812792,0.0616273433451581,0.155611869931984,"NS"
"CISD1",420.012242354596,-0.146583869438732,0.0689512864424006,-2.12590478005342,0.0335111888072402,0.0997413672773116,"NS"
"CISD2",652.013389737734,0.050147543454791,0.0640550996941294,0.782881358303263,0.433696785446441,0.60024167937273,"NS"
"CISD3",1234.662174743,-0.0655601875011814,0.101242696106956,-0.647554737498508,0.517272980349764,0.673607517113774,"NS"
"CISH",375.670899638137,-0.345087037330927,0.098923309329448,-3.4884299733814,0.000485866070574317,0.00446960896759972,"NS"
"CIT",277.410502781041,0.365746668768127,0.11927200851304,3.06649207410756,0.00216586550373051,0.0136597108730672,"NS"
"CITED1",20.6425331417964,0.109776006119334,0.246481827870611,0.445371600282679,0.656051232295738,0.78394609475395,"NS"
"CITED2",919.655769743566,-0.427788022515921,0.117691741479124,-3.63481767828035,0.000278177291627981,0.00292222684941468,"NS"
"CITED4",658.131178548174,0.263876404661429,0.174303825441167,1.51388762692702,0.130054342795598,0.262670501496701,"NS"
"CIZ1",1925.4726666084,-0.0917869046918764,0.0514610127858621,-1.78362025391566,0.0744853922069142,0.177535268758212,"NS"
"CKAP2",362.022386791565,0.231467904584042,0.0919396648595438,2.51760657315485,0.0118155218186304,0.0466168617742877,"NS"
"CKAP2L",85.1191496866102,0.759425459051312,0.152241021082831,4.98831033613552,6.09096690405247e-07,2.24775056676919e-05,"NS"
"CKAP4",3135.58851032504,-0.0331452840274252,0.0855863398510634,-0.387273063494762,0.698554064896166,0.814860770707613,"NS"
"CKAP5",1806.94143908671,0.205389176761305,0.061012500481984,3.36634583304701,0.000761711463985789,0.00627056990280224,"NS"
"CKB",1949.64882908609,-0.923697837376626,0.172247596011368,-5.36261671434685,8.20249345330598e-08,4.30832194481467e-06,"NS"
"CKLF",815.781160991799,0.33491721728428,0.103305393436023,3.24201095552377,0.00118689459680098,0.00876377584347704,"NS"
"CKM",5.64818407231212,-0.282549680692848,0.289156874991507,-0.977150139353065,0.328494828309947,0.49627818467895,"NS"
"CKMT1A",377.554108718425,0.0365247688456163,0.196550800182039,0.185828644868341,0.852579140410373,0.915681654722876,"NS"
"CKMT1B",954.166507389067,-0.00544189063870974,0.168294889336122,-0.032335447975732,0.974204540579717,0.985135790961229,"NS"
"CKMT2",44.4755144554454,-0.183143291002822,0.18394873768679,-0.995621352480604,0.319434156070247,0.486284992152802,"NS"
"CKS1B",644.919124095167,0.284988487468369,0.117880038692992,2.41761447169692,0.0156226192251567,0.0575391239754151,"NS"
"CKS2",367.527823897277,0.408637513885899,0.135800850189982,3.00909392919283,0.00262028092478081,0.0156768239954654,"NS"
"CLASP1",1073.5217010482,-0.0356327348996401,0.0529940305130167,-0.672391485506802,0.501334501853679,0.660436272906643,"NS"
"CLASP2",750.356447544074,-0.214208481659054,0.0736067462599684,-2.91017457696744,0.00361226923176361,0.0200235953562604,"NS"
"CLC",3.24601637473426,0.753489135792296,0.401987062885767,1.87441140613626,0.0608737425842052,0.154169663403246,"NS"
"CLCA1",146.294642387017,-0.216125756671758,0.578763950533115,-0.373426431402092,0.708831090520605,0.821643295625801,"NS"
"CLCA2",20.9062537471239,-1.10497405311737,0.389198239614854,-2.83910341991997,0.00452404916164515,0.0235600041955139,"Down in DECEASED"
"CLCA4",7.16416422409708,-0.00930386689433724,0.354897533808573,-0.0262156425672871,0.979085339206138,0.987970903602257,"NS"
"CLCC1",703.559024800943,-0.0102702798385353,0.0453740324151373,-0.226347082061612,0.820931482234826,0.895668171756558,"NS"
"CLCF1",438.66230474545,0.149417316230332,0.149417558910655,0.999998375824605,0.317311293869347,0.484310740097149,"NS"
"CLCN1",29.4116108813213,0.327372016367631,0.275061194707292,1.19017884989558,0.233976104185185,0.394405673554137,"NS"
"CLCN2",194.064417312803,-0.020986699311955,0.101767535896101,-0.206221946194917,0.836617545686734,0.906379150575397,"NS"
"CLCN3",1512.93340616815,0.237506776329887,0.102679162857906,2.31309615037049,0.020717353329397,0.0707929038234415,"NS"
"CLCN4",315.986487298974,-0.28050200441382,0.126635019893884,-2.21504292137256,0.0267571186096116,0.0852343745721426,"NS"
"CLCN5",382.733172294293,-0.310827575735298,0.107095609747237,-2.90233723370082,0.00370389579286887,0.020379758245917,"NS"
"CLCN6",447.642991059647,-0.220176651272862,0.0711529902062268,-3.09441178276151,0.00197203570922157,0.0127857506433173,"NS"
"CLCN7",1804.6177178213,-0.150388386517175,0.0689454737350161,-2.18126554754232,0.029163781113655,0.0904658376828107,"NS"
"CLCNKA",14.1447979735454,-0.624667045184306,0.258866622758346,-2.41308453955239,0.0158181501211032,0.0580484750372159,"NS"
"CLCNKB",13.3881832163042,-0.304826569122182,0.241245471364338,-1.26355353904995,0.206390318563236,0.361610705490462,"NS"
"CLDN10",1629.81468811533,0.0308808777905722,0.256185288582,0.120541183147165,0.904054458028798,0.94483529552769,"NS"
"CLDN11",308.990177830927,-0.182856490917156,0.167122248191178,-1.09414810353663,0.273890027984205,0.439162747417922,"NS"
"CLDN12",1529.07962871849,0.252385333535186,0.107447983345172,2.34890712396536,0.0188286026778875,0.0660389519978426,"NS"
"CLDN14",32.2116976265804,0.293859252224759,0.184075450162037,1.59640653854755,0.110398057268848,0.233780105690635,"NS"
"CLDN15",264.296569971893,-0.610844920114582,0.132064595022351,-4.6253495875348,3.73967109897782e-06,9.86662376391329e-05,"NS"
"CLDN16",7.55088329851486,0.574348992738904,0.20819983196545,2.75864292164373,0.00580419183124809,0.0280689162380021,"NS"
"CLDN18",9679.00565899498,0.578791250993165,0.365193212385079,1.58489049457704,0.112991216575784,0.237866770658941,"NS"
"CLDN1",3420.6439129328,0.463790700640315,0.170036864788601,2.72758910967292,0.00637990231273669,0.0300283307589308,"NS"
"CLDN23",527.122484924677,0.108432102056443,0.178931379268963,0.605998246363777,0.544515917704147,0.695869549190538,"NS"
"CLDN2",3738.7923163523,-0.113486188602746,0.261755480851239,-0.433558022295022,0.664609423347386,0.79062641827282,"NS"
"CLDN3",1005.98326165044,0.075164241962483,0.253062959593376,0.297017951909112,0.766452803626065,0.860891803901171,"NS"
"CLDN4",10590.4414180534,0.343109441930014,0.169279470439414,2.02688158841338,0.0426745238764144,0.11951519011054,"NS"
"CLDN5",596.434961133027,-0.426406600605051,0.142847800365412,-2.98504141830873,0.00283539928804678,0.0166783036788818,"NS"
"CLDN6",25.3546946320683,0.0553094486731463,0.29363156772319,0.188363428026537,0.850591766707511,0.914407510128874,"NS"
"CLDN7",3350.12570284253,0.126699745104732,0.139673828755802,0.907111562941731,0.364347804012153,0.531543618309628,"NS"
"CLDN8",3.72560121270575,0.873848771471256,0.32033601569221,2.72791296845897,0.00637364216750253,0.0300153671161017,"NS"
"CLDN9",155.538936470553,-0.256287328729256,0.20808355671462,-1.23165584429502,0.218077670747857,0.375253135987896,"NS"
"CLDND1",1200.1655282247,0.0397736957781542,0.0623444962369334,0.637966431343011,0.523495532038895,0.678572886704433,"NS"
"CLDND2",6.25107531390429,-0.308073052564971,0.213761888771934,-1.44119727952843,0.149528956743717,0.28908031233179,"NS"
"CLEC10A",145.917830896773,-0.4332529118009,0.227681741594885,-1.90288825430626,0.0570551279370204,0.147109615369011,"NS"
"CLEC11A",717.699111555501,-0.342100267108926,0.135527258892639,-2.52421741503625,0.011595618927017,0.0460036568320925,"NS"
"CLEC12A",45.7329231768899,-0.140256298084433,0.216546570042301,-0.647695773047961,0.517181738707776,0.673555561182878,"NS"
"CLEC14A",537.588524146427,-0.270716848937529,0.103913618114035,-2.60521049936345,0.00918178305848455,0.0389929740353251,"NS"
"CLEC16A",814.348588467575,0.027087559444012,0.0516052953794926,0.524898835377587,0.599653519064247,0.739830756524382,"NS"
"CLEC17A",19.3211444928554,-1.32010310720561,0.34783133060475,-3.79523921813034,0.000147501165348323,0.00181964153765082,"Down in DECEASED"
"CLEC18A",29.492724524244,-0.0539381582505489,0.206326558161095,-0.261421305775068,0.793767628512537,0.878361052457615,"NS"
"CLEC18B",20.5285996798931,0.904026543355463,0.27660240019486,3.26832501351614,0.00108186052636357,0.0082003974293596,"NS"
"CLEC18C",5.12927631305251,0.385649383938046,0.348449311768133,1.10675891991621,0.268398173628166,0.433488519670909,"NS"
"CLEC1A",76.9762767628895,-0.412251617041907,0.142674153744643,-2.88946250054338,0.00385901030618825,0.0210573083087513,"NS"
"CLEC2B",306.012240448304,0.119837224700074,0.139571936724419,0.858605443991866,0.390558233579629,0.557665830018677,"NS"
"CLEC2D",517.303789701307,-0.230640947180203,0.105671392691076,-2.18262427802449,0.029063490389546,0.0902692084056224,"NS"
"CLEC2L",12.7016755403148,-0.0874027777196824,0.249413413917642,-0.350433348178071,0.726013502879662,0.833715324915059,"NS"
"CLEC3B",270.725805936413,-0.645184739759961,0.169656280513066,-3.80289334299224,0.000143015938315235,0.00177512945532031,"NS"
"CLEC4A",85.1125024126397,-0.166004228891127,0.14758363350263,-1.12481462172544,0.260667597119071,0.424722739125498,"NS"
"CLEC4D",5.0679281102781,0.0961790668621666,0.240566950824126,0.399801662417383,0.689302606192077,0.808475137052328,"NS"
"CLEC4E",69.2455077304333,-0.0298174908375855,0.220759892651066,-0.135067518286554,0.892558491453004,0.937854629918372,"NS"
"CLEC4F",14.4455041895335,-0.507027144471235,0.219896371239541,-2.30575494089856,0.0211243292779037,0.0717397640272798,"NS"
"CLEC4G",8.57222713311454,-1.35051720491986,0.306535355980465,-4.40574693447735,1.05419981461888e-05,0.000225356597075144,"Down in DECEASED"
"CLEC4GP1",2.92047850917063,-0.257668165929319,0.36377153683481,-0.708324153591839,0.478743981030206,0.639183874244071,"NS"
"CLEC5A",172.37016253847,0.195929503443023,0.181750664153179,1.07801258584614,0.281028139498904,0.446883806894478,"NS"
"CLEC7A",240.826729743735,-0.107362517503247,0.164348838314823,-0.653259971923776,0.513588693146502,0.670850499103483,"NS"
"CLEC9A",9.49282599197762,-0.462025967264813,0.249917092909212,-1.84871695603731,0.0644986939896833,0.160399201944382,"NS"
"CLECL1",14.3540563613725,-0.552099258320986,0.222825637062438,-2.47771874726553,0.0132225328774826,0.0506672152652356,"NS"
"CLGN",106.961513307591,-1.88367581322853,0.295097674496369,-6.38322825296172,1.73393157937809e-10,2.49496726333538e-08,"Down in DECEASED"
"CLIC1",12057.684691673,0.246118412175478,0.0982332954736391,2.5054479847062,0.0122296384993721,0.0477656550583992,"NS"
"CLIC2",331.404595144292,-0.0206244052205959,0.148577205083074,-0.138812714972423,0.889598146169729,0.93596695487421,"NS"
"CLIC3",629.076652165244,0.430249622829508,0.258700766275383,1.66311692471569,0.0962890326580155,0.212523473344058,"NS"
"CLIC4",4198.51975858291,0.181306475052618,0.116881400634812,1.55120039688006,0.120853667084322,0.249602334825497,"NS"
"CLIC5",364.667527860591,0.015407604177932,0.161015989067604,0.0956899017740592,0.923766861312001,0.954999696084368,"NS"
"CLIC6",414.684226480776,-0.181053279858677,0.160640065433402,-1.12707424122494,0.259711093102632,0.42360764404614,"NS"
"CLINT1",3308.49634730822,0.224462778777324,0.0912632718623222,2.45950834543762,0.013912746294701,0.0525657446611131,"NS"
"CLIP1",1575.93727967461,0.120859838706563,0.073688556620578,1.64014392803037,0.100975244648538,0.2198928699629,"NS"
"CLIP2",1808.78535057702,0.0432000405231269,0.0758304020657067,0.569692884994784,0.568886016652939,0.714780984968321,"NS"
"CLIP3",726.859623341181,-0.784941716702902,0.142999715722076,-5.48911382613135,4.03955254253967e-08,2.38107931532308e-06,"NS"
"CLIP4",644.314023717473,0.0934546332597523,0.112798160787585,0.828512030756783,0.407380584445731,0.575088356123708,"NS"
"CLK1",1974.92811444377,-0.147182597858209,0.0813543382748275,-1.8091548770393,0.0704269455472734,0.170537344438689,"NS"
"CLK2",857.798800039465,-0.0763773065702338,0.0728798307341767,-1.04798962622202,0.294643386417202,0.460374897519683,"NS"
"CLK2P",14.4337852534583,0.0226779859057687,0.0982844241966523,0.230738350365603,0.817518078035793,0.893898682159869,"NS"
"CLK3",1050.59317989939,-0.149642807564556,0.0672585128255473,-2.2248902224867,0.0260886085618771,0.0838429512772189,"NS"
"CLK4",427.284621396875,-0.267727185491516,0.0695109796149671,-3.85158124622184,0.000117357580621761,0.00152005586458881,"NS"
"CLMN",1468.72278713104,0.0949813220234546,0.106899083024398,0.888513908035834,0.374264377934264,0.54130660895079,"NS"
"CLN3",1078.16863789079,-0.0028156502213925,0.0776612875784874,-0.0362555181504929,0.971078617975058,0.983494276772669,"NS"
"CLN5",838.954736417796,-0.0385072850755214,0.0560598999985182,-0.686895357939262,0.492148672410225,0.652124386494559,"NS"
"CLN6",1033.44048939097,0.0660790663850176,0.079101893544781,0.835366429598921,0.40351142526992,0.570829984707274,"NS"
"CLN8",489.660359306019,-0.114620924825485,0.0728250719673962,-1.57392120225848,0.115505667563912,0.241578544729065,"NS"
"CLNS1A",1368.05589429744,0.145507631957291,0.0550221095770979,2.64453022749707,0.00818043998130644,0.0360642826467328,"NS"
"CLOCK",293.764047028413,0.245112967517881,0.123437059633868,1.98573239062014,0.0470630464247799,0.128301312518947,"NS"
"CLP1",247.215605224903,0.11212036212568,0.0536815766193864,2.08861902325703,0.0367420313709175,0.106886476922226,"NS"
"CLPB",229.148718373477,0.091006107485799,0.0659287445797807,1.38037070273152,0.167472535921632,0.312446309935292,"NS"
"CLPP",854.09650530365,-0.233297047077192,0.0894580237555083,-2.60789404106221,0.00911011495788044,0.0388101020452905,"NS"
"CLPS",7910.31617473467,0.406808143477926,0.54927877043309,0.740622367686212,0.458922441928799,0.62222891544436,"NS"
"CLPTM1",2940.5492037799,-0.201084874298307,0.0713875420910949,-2.81680624389212,0.00485037769286587,0.0246961097933221,"NS"
"CLPTM1L",2669.29202493214,-0.115428456368316,0.0755063469215466,-1.52872521416312,0.126332578865138,0.257187263145108,"NS"
"CLPX",585.285629299979,0.144704753955703,0.0561599604851162,2.57665341474115,0.00997619240852286,0.0413013400897333,"NS"
"CLRN3",275.086374935582,0.382644681188806,0.2528487415699,1.51333433108278,0.130194756402894,0.262876538122631,"NS"
"CLSPN",51.8459644102838,0.552214671892565,0.170114339877728,3.24613828728064,0.00116982000077805,0.00865262543124082,"NS"
"CLSTN1",6912.83055044232,0.129683334036891,0.0707652013932433,1.83258623565894,0.0668641266304044,0.164333922820786,"NS"
"CLSTN2",129.671597571674,-0.530972262487064,0.183661008254491,-2.89104512456622,0.0038396298453216,0.0209980759610592,"NS"
"CLSTN3",1874.52026844092,-0.513617781555378,0.114170488952443,-4.49869126661377,6.83730658597758e-06,0.000159285987308427,"NS"
"CLTA",3014.80559884515,-0.0181708274324235,0.091215272680821,-0.199208168746111,0.842099909749548,0.908873416617807,"NS"
"CLTB",4557.0034657935,0.201043587991221,0.130357662871403,1.54224602959896,0.123013818518031,0.252499323052444,"NS"
"CLTC",8481.61983011037,0.0532110951426061,0.0635300587500982,0.837573523297331,0.402270268086196,0.569403471971557,"NS"
"CLTCL1",107.481862927136,-0.157028478842064,0.125431009329336,-1.25191114766337,0.210602242252669,0.366850680986008,"NS"
"CLU",20507.4072238948,-0.512705921764362,0.197127127137756,-2.60088973653065,0.00929823345825404,0.0392829142624436,"NS"
"CLUAP1",411.66235730976,0.0452434063257593,0.0648186165517422,0.698000184709948,0.485177078551045,0.645407637976192,"NS"
"CLUL1",14.9934533492107,-0.824291525978627,0.226767286269275,-3.63496666357696,0.000278016583313414,0.00292222684941468,"NS"
"CLVS1",8.98024466656886,-0.5644097724937,0.224732627564094,-2.51147231539724,0.0120228715828374,0.0472715568571583,"NS"
